No;Brand;SKU;Nama;HPP;Harga;Ranking;Grade;Kategori Brand;Kategori;Sub Kategori;Top4000;Terjual;Stok;Last Sales;Lost Days;Velocity Capped;Daily Sales;Lead Time;Max. Daily Sales;Max. Lead Time;Min. Order;Safety Stok;ROP;3W Cover;Sedang PO;Suggested;Amount;Toko;Siklus;[Brand] Promo Factor;[Brand] Delay Factor;[SKU] Promo Factor;[SKU] Delay Factor;[Master - SKU] Promo Factor;[Master - SKU] Delay Factor;Stock Cover;Days to Backup;Qty to Backup
1;ACNAWAY;10400614911;ACNAWAY 3 in 1 Acne Sun Serum Sunscreen Serum with SPF 50+ PA+++ ONLY FOR ACNE SKIN 50gr;44290;58000;6599;B;BRAND VIRAL;Sunscreen;Serum;0;1;5;2025-11-20;0;0;0,05;7;1;22;1;21,65;22;28;0;23;1018670;Miss Glam Balikpapan;21;0;0;0;0;;;100;0;0
2;ACNAWAY;10400517459;ACNAWAY Mugwort Daily Sunscreen Only For Acne Skin 50ml;32445;42000;2683;A;BRAND VIRAL;Sunscreen;Cream;1;4;0;2025-11-19;4;3;0,24;7;1;22;1;20,32;22;28;12;16;519120;Miss Glam Balikpapan;21;0;0;0;0;;;0;7;1,68
3;ACNAWAY;101001107647;ACNAWAY Mugwort Gel Facial Wash Mugwort + Centella + Panthenol 100ml;31930;42000;1193;A;BRAND VIRAL;Face Cleansing;Facial Wash;1;13;6;2025-11-21;0;0;0,65;7;3;22;1;61,45;66;84;0;78;2490540;Miss Glam Balikpapan;21;0;0;0;0;;;9,23;0;0
4;ACNAWAY;10500637717;ACNAWAY Mugwort Gel Mask Anti Pores Masker Gel Masker Mugwort Wash off mask 50gr;33887;45000;1669;A;BRAND VIRAL;Face Mask;Clay Mask;1;11;0;2025-11-15;8;8;0,92;7;5;22;1;103,56;110;140;35;105;3558135;Miss Glam Balikpapan;21;0;0;0;0;;;0;7;6,44
5;ACNAWAY;10300721756;ACNAWAY Mugwort Water Gel Moisturizer with Mugwort + Centella + Panthenol ONLY FOR ACNE SKIN 30gr;32445;45000;1485;A;BRAND VIRAL;Moisturizer;All Day Moisturizer;1;16;0;2025-11-21;2;2;0,89;7;5;22;1;103,77;110;140;22;118;3828510;Miss Glam Balikpapan;21;0;0;0;0;;;0;7;6,23
6;ACNES;8992821102372;ACNES Complete White Face Wash 100gr;26623;32500;1026;A;BEAUTY MATURE;Face Cleansing;Facial Wash;1;5;30;2025-11-23;0;0;0,25;1;1;2;3;1,75;2;22;0;0;0;Miss Glam Balikpapan;21;0;0;0;0;;;120;0;0
7;ACNES;8992821102365;ACNES Complete White Face Wash 50gr;15974;19500;634;A;BEAUTY MATURE;Face Cleansing;Facial Wash;1;1;49;2025-11-12;0;0;0,05;1;1;2;3;1,95;2;22;0;0;0;Miss Glam Balikpapan;21;0;0;50;0;50;;980;0;0
8;ACNES;8992821100309;ACNES Creamy Wash 100gr;25395;31000;604;A;BEAUTY MATURE;Face Cleansing;Facial Wash;1;4;45;2025-11-14;0;0;0,2;1;1;2;3;1,8;2;22;0;0;0;Miss Glam Balikpapan;21;0;0;50;0;50;;225;0;0
9;ACNES;8992821100392;ACNES Creamy Wash 50gr;15155;18500;669;A;BEAUTY MATURE;Face Cleansing;Facial Wash;1;3;31;2025-11-23;0;0;0,15;1;2;2;3;3,85;4;44;0;0;0;Miss Glam Balikpapan;21;0;0;50;0;50;;206,67;0;0
10;ACNES;8992821102396;ACNES Deep Pore Cleanser Face Wash 100g;26623;32500;979;A;BEAUTY MATURE;Face Cleansing;Facial Wash;1;4;32;2025-11-13;0;0;0,2;1;3;2;3;5,8;6;66;0;0;0;Miss Glam Balikpapan;21;0;0;0;0;;;160;0;0
11;ACNES;8992821102389;ACNES Deep Pore Cleanser Face Wash 50gr;15974;19500;815;A;BEAUTY MATURE;Face Cleansing;Facial Wash;1;2;34;2025-11-08;0;0;0,1;1;1;2;3;1,9;2;22;0;0;0;Miss Glam Balikpapan;21;0;0;50;0;50;;340;0;0
12;ACNES;8992821103492;ACNES Derma Care Anti Blemish Essence 20ml;66354;80500;8513;C;BEAUTY MATURE;Face Care;Essence;0;1;5;2025-11-14;0;0;0,05;1;1;2;3;1,95;2;22;0;0;0;Miss Glam Balikpapan;21;0;0;0;0;;;100;0;0
13;ACNES;8992821103508;ACNES Derma Care Gentle Cleanser 120g;50789;62000;6381;B;BEAUTY MATURE;Face Cleansing;Facial Wash;0;2;4;2025-11-20;0;0;0,1;1;1;2;3;1,9;2;22;0;0;0;Miss Glam Balikpapan;21;0;0;0;0;;;40;0;0
14;ACNES;8992821102358;ACNES Oil Control Face Wash 100gr;26623;32500;1105;A;BEAUTY MATURE;Face Cleansing;Facial Wash;1;1;35;2025-11-15;0;0;0,05;1;1;2;3;1,95;2;22;0;0;0;Miss Glam Balikpapan;21;0;0;0;0;;;700;0;0
15;ACNES;8992821100354;ACNES Oil Control Film isi 50;28671;35000;3858;A;BEAUTY MATURE;Facial Cleansing Tools;Oil Face Paper;1;6;16;2025-11-21;0;0;0,3;1;1;2;3;1,7;2;22;0;0;0;Miss Glam Balikpapan;21;0;0;0;0;;;53,33;0;0
16;ACNES;8992821102426;ACNES Oil Control Milk Cleanser 110ml;31948;39000;6402;B;BEAUTY MATURE;Face Cleansing;Cleansing Milk;0;1;5;2025-11-08;0;0;0,05;1;1;2;3;1,95;2;22;0;0;0;Miss Glam Balikpapan;21;0;0;0;0;;;100;0;0
17;ACNES;8992821100675;ACNES Point Clear Roll On 9ml;22937;27000;5926;B*;BEAUTY MATURE;Acne Care;Acne Gel;0;1;5;2025-11-08;0;0;0,05;1;1;2;3;1,95;2;22;0;0;0;Miss Glam Balikpapan;21;0;0;0;0;;;100;0;0
18;ACNES;8992821100415;ACNES Sealing Jell 9gr;17612;21500;578;A;BEAUTY MATURE;Acne Care;Acne Gel;1;10;10;2025-11-20;0;0;0,5;1;3;2;3;5,5;6;66;0;0;0;Miss Glam Balikpapan;21;0;0;50;0;50;;20;0;0
19;ACNES;8992821101023;ACNES Soft Cotton 45gr;6308;8000;1131;A;BEAUTY MATURE;Facial Cleansing Tools;Cotton Pad;1;9;26;2025-11-21;0;0;0,45;1;2;2;3;3,55;4;44;0;0;0;Miss Glam Balikpapan;21;0;0;0;0;;;57,78;0;0
20;ACNES;8992821100439;ACNES Spot Care 12gr;31948;39000;1302;A;BEAUTY MATURE;Acne Care;Acne Gel;1;6;18;2025-11-12;0;0;0,3;1;2;2;3;3,7;4;44;0;0;0;Miss Glam Balikpapan;21;0;0;0;0;;;60;0;0
21;ACNES;8992821103102;ACNES Starter Pack 3 Int 1;29490;35000;4194;B*;BEAUTY MATURE;Face Care;Skincare Pack;0;2;3;2025-11-15;0;0;0,1;1;1;2;3;1,9;2;22;0;0;0;Miss Glam Balikpapan;21;0;0;0;0;;;30;0;0
22;ACNES;8992821100378;ACNES Tea Tree Oil Clay Mask 50ml;31948;39000;3613;A;BEAUTY MATURE;Face Mask;Clay Mask;1;1;5;2025-11-13;0;0;0,05;1;1;2;3;1,95;2;22;0;0;0;Miss Glam Balikpapan;21;0;0;0;0;;;100;0;0
23;ACNES;8992821100996;ACNES Washing Bar 80gr;8601;10500;2630;A;BEAUTY MATURE;Face Cleansing;Cleansing Bar;1;3;8;2025-11-15;0;0;0,15;1;2;2;3;3,85;4;44;0;0;0;Miss Glam Balikpapan;21;0;0;0;0;;;53,33;0;0
24;ACNES;8992821102631;ACNES Yoghurt Touch Face Wash  50gr;15974;19500;1630;A;BEAUTY MATURE;Face Cleansing;Facial Wash;1;2;9;2025-11-07;0;0;0,1;1;1;2;3;1,9;2;22;0;0;0;Miss Glam Balikpapan;21;0;0;0;0;;;90;0;0
25;ACNOL;8993035223730;ACNOL Gel For Acne Obat Jerawat 10gr;19847;23000;3064;A;BEAUTY MATURE;Acne Care;Acne Gel;1;2;9;2025-11-09;0;0;0,1;1;1;2;3;1,9;2;22;0;0;0;Miss Glam Balikpapan;21;0;0;0;0;;;90;0;0
26;ACNOL;8993035123368;ACNOL Lotion For Acne 10ml;17698;21000;1248;A;BEAUTY MATURE;Acne Care;Acne Lotion;1;16;24;2025-11-21;0;0;0,8;1;3;2;3;5,2;6;66;0;0;0;Miss Glam Balikpapan;21;0;0;0;0;;;30;0;0
27;AFTER MY SKIN;30100167233;AFTER MY SKIN Alpha Arbutin Collagen Brightening Body Wash Bar Soap 45gr;50550;53000;1962;A;BRAND VIRAL;Body Cleanser;Body Wash;1;10;0;2025-11-09;14;14;1,67;7;5;22;1;98,31;110;140;47;93;4701150;Miss Glam Balikpapan;21;0;0;0;0;;;0;7;11,69
28;AFTER MY SKIN;30200427810;AFTER MY SKIN Body Gel Alpha Arbutin 200gr;122750;140000;6153;B;BRAND VIRAL;Body Care;Body Serum;0;2;0;2025-11-04;19;10;0,19;7;1;22;1;20,67;22;28;6;22;2700500;Miss Glam Balikpapan;21;0;0;0;0;;;0;7;1,33
29;AMATERASUN;8991752007572;AMATERASUN Brightening Sunscreen SPF 50+PA++++ 40gr;51123;69000;2479;A;BEAUTY TRENDING;Sunscreen;Cream;1;5;9;2025-11-22;0;0;0,25;3;1;5;1;4,25;5;24;0;0;0;Miss Glam Balikpapan;21;0;0;0;0;;;36;0;0
30;AMATERASUN;10700324851;AMATERASUN Lip Balm Spf 20 Pa+++ 4,5gr;27625;39000;2274;A;BEAUTY TRENDING;Lip Care;Lip Balm;1;8;12;2025-11-19;0;0;0,4;3;1;5;3;3,8;5;24;0;0;0;Miss Glam Balikpapan;21;0;0;0;0;;;30;0;0
31;AMATERASUN;20300441527;AMATERASUN Lipgloss SPF29 PA++ Pink 3,8gr;51750;69000;7150;B;BEAUTY TRENDING;Lip Make Up;Lip Gloss;0;9;13;2025-11-19;0;0;0,45;3;2;5;3;8,65;10;48;0;0;0;Miss Glam Balikpapan;21;0;0;0;0;;;28,89;0;0
32;AMATERASUN;8991752006148;AMATERASUN Physical Sunscreen SPF 50+ PA+++ 30gr;51646;79000;945;A;BEAUTY TRENDING;Sunscreen;Cream;1;18;22;2025-11-23;0;0;0,9;3;4;5;3;17,3;20;96;0;0;0;Miss Glam Balikpapan;21;0;0;50;0;50;;24,44;0;0
33;AMATERASUN;10400517532;AMATERASUN Pore Blurring Sunscreen SPF 50+ PA++++ 30 gr;66750;89000;3602;A;BEAUTY TRENDING;Sunscreen;Cream;1;1;8;2025-11-17;0;0;0,05;3;1;5;1;4,85;5;24;0;0;0;Miss Glam Balikpapan;21;0;0;0;0;;;160;0;0
34;AMATERASUN;8991758006777;AMATERASUN Transparent Sunscreen Moisturizer SPF 43 50ml;66476;85000;4365;B*;BEAUTY TRENDING;Sunscreen;Serum;0;3;14;2025-11-22;0;0;0,15;3;1;5;3;4,55;5;24;0;0;0;Miss Glam Balikpapan;21;0;0;0;0;;;93,33;0;0
35;AMATERASUN;8991752004410;AMATERASUN UV Body Sunscreen SPF 40 100gr;73384;99000;6337;B;BEAUTY TRENDING;Sunscreen;Serum;0;2;10;2025-11-17;0;0;0,1;3;1;5;3;4,7;5;24;0;0;0;Miss Glam Balikpapan;21;0;0;0;0;;;100;0;0
36;AMATERASUN;10400614055;AMATERASUN UV Skin Tint SPF 35 PA++ Light 25gr ;64727;89000;4258;B*;BEAUTY TRENDING;Sunscreen;Serum;0;5;15;2025-11-23;0;0;0,25;3;1;5;3;4,25;5;24;0;0;0;Miss Glam Balikpapan;21;0;0;0;0;;;60;0;0
37;AMATERASUN;10400614121;AMATERASUN UV Skin Tint SPF 35 PA++ Medium 25gr ;63273;89000;2239;A;BEAUTY TRENDING;Sunscreen;Serum;1;6;22;2025-11-19;0;0;0,3;3;2;5;3;9,1;10;48;0;0;0;Miss Glam Balikpapan;21;0;0;0;0;;;73,33;0;0
38;AMATERASUN;8991752004144;AMATERASUN Uv Sunscreen Cream Spf 50+ 50gr;43011;59000;1709;A;BEAUTY TRENDING;Sunscreen;Cream;1;7;13;2025-11-23;0;0;0,35;3;1;5;3;3,95;5;24;0;0;0;Miss Glam Balikpapan;21;0;0;0;0;;;37,14;0;0
39;AMATERASUN;8991752004670;AMATERASUN Uv Sunscreen Serum Spf 50+ 50gr;53170;69000;1209;A;BEAUTY TRENDING;Sunscreen;Serum;1;20;38;2025-11-17;0;0;1;3;4;5;3;17;20;96;0;0;0;Miss Glam Balikpapan;21;0;0;0;0;;;38;0;0
40;AMATERASUN;10400515311;AMATERASUN Uv Waterbarrier Sunscreen SPF 35 PA++++ 40gr;27300;39000;1114;A;BEAUTY TRENDING;Sunscreen;Cream;1;9;37;2025-11-20;0;0;0,45;3;3;5;1;13,65;15;72;0;0;0;Miss Glam Balikpapan;21;0;0;0;0;;;82,22;0;0
41;ANIMATE;10200513323;ANIMATE 5x Active Whitening Series 5 in 1 Pack;79201;99000;3763;A;BEAUTY MATURE;Face Care;Skincare Pack;1;4;11;2025-11-23;0;0;0,2;5;2;15;3;29;30;52;0;42;3326442;Miss Glam Balikpapan;21;0;0;0;0;;;55;0;0
42;ANIMATE;10200516756;ANIMATE By Yunna Mercier Miraculous Dark Spot 5 In 1 Series ;103201;129000;5217;B*;BEAUTY MATURE;Face Care;Skincare Pack;0;2;1;2025-11-23;0;0;0,1;5;1;15;3;14,5;15;26;0;24;2476824;Miss Glam Balikpapan;21;0;0;0;0;;;10;0;0
43;ANIMATE;8994453152336;ANIMATE Cutey Crush Series;47200;59000;7715;B;BEAUTY MATURE;Face Care;Skincare Pack;0;2;2;2025-11-23;0;0;0,1;5;0;15;3;-0,5;0;0;0;0;0;Miss Glam Balikpapan;21;0;0;0;0;;;20;0;0
44;ANIMATE;8993883370013;ANIMATE Facial Essence Instan Whitening 60capsules;15120;19000;2944;A;BEAUTY MATURE;Serum;Brightening;1;2;22;2025-11-20;0;0;0,1;5;2;15;3;29,5;30;52;0;30;453600;Miss Glam Balikpapan;21;0;0;0;0;;;220;0;0
45;ANIMATE;8993883370617;ANIMATE Glow Lip Serum Honey + Vit E 4ml;18235;25000;3860;A;BEAUTY MATURE;Lip Care;Lip Serum;1;5;13;2025-11-21;0;0;0,25;5;2;15;3;28,75;30;52;0;39;711165;Miss Glam Balikpapan;21;0;0;0;0;;;52;0;0
46;ANIMATE;8994453150080;ANIMATE Intense Acne Solution Day Cream 10gr;22320;28000;7258;B;BEAUTY MATURE;Moisturizer;Day Cream;0;1;3;2025-11-19;0;0;0,05;5;1;15;3;14,75;15;26;0;24;535680;Miss Glam Balikpapan;21;0;0;0;0;;;60;0;0
47;ANIMATE;8994453152343;ANIMATE Secret Glints Series;47200;59000;5620;B*;BEAUTY MATURE;Face Care;Skincare Pack;0;3;7;2025-11-15;0;0;0,15;5;1;15;3;14,25;15;26;0;18;849600;Miss Glam Balikpapan;21;0;0;0;0;;;46,67;0;0
48;ANIMATE;8994453152350;ANIMATE Warm Vanilla Series;47200;59000;5907;B*;BEAUTY MATURE;Face Care;Skincare Pack;0;2;7;2025-11-22;0;0;0,1;5;1;15;3;14,5;15;26;0;18;849600;Miss Glam Balikpapan;21;0;0;0;0;;;70;0;0
49;ANIMATE;8993883370044;ANIMATE Whitening Day Cream 10gr;22320;28000;1107;A;BEAUTY MATURE;Moisturizer;Day Cream;1;3;21;2025-11-20;0;0;0,15;5;3;15;3;44,25;45;78;0;57;1272240;Miss Glam Balikpapan;21;0;0;0;0;;;140;0;0
50;ANIMATE;8993883370068;ANIMATE Whitening Facial Serum 20ml;20720;28000;4526;B*;BEAUTY MATURE;Serum;Brightening;0;2;2;2025-11-12;0;0;0,1;5;1;15;3;14,5;15;26;0;24;497280;Miss Glam Balikpapan;21;0;0;0;0;;;20;0;0
51;ANIMATE;8993883370037;ANIMATE Whitening Night Cream 10gr;23919;30000;4654;B*;BEAUTY MATURE;Moisturizer;Night Cream;0;1;3;2025-11-19;0;0;0,05;5;1;15;3;14,75;15;26;0;24;574056;Miss Glam Balikpapan;21;0;0;0;0;;;60;0;0
52;ARIUL;8809301767542;ARIUL The Perfect Refresh Your Day Cleansing Tissue Plus 20 Sheets ;27750;35000;659;A;BEAUTY MATURE;Face Cleansing;Cleansing Wipes;1;10;90;2025-11-22;0;0;0,5;11;6;15;3;84,5;90;192;0;0;0;Miss Glam Balikpapan;21;0;0;50;0;50;;180;0;0
53;ARIUL;8809301764787;ARIUL The Perfect Refresh Your Day Lip And Eye Remover 30 Pads;35144;45000;943;A;BEAUTY MATURE;Face Cleansing;Make Up Remover;1;4;113;2025-11-22;0;0;0,2;11;3;15;3;42,8;45;96;0;0;0;Miss Glam Balikpapan;21;0;0;50;0;50;;565;0;0
54;AUTUMN PURE NATURE;10200161258;AUTUMN PURE NATURE  5x Cera-HYA  Skin Barrier Moisture & Hydrating Toner 500ml;37800;44500;4659;B*;BEAUTY MATURE;Face Care;Toner;0;2;10;2025-11-19;0;0;0,1;8;1;20;1;19,2;20;29;0;19;718200;Miss Glam Balikpapan;21;0;0;0;0;;;100;0;0
55;AUTUMN PURE NATURE;10200160703;AUTUMN PURE NATURE 5% NIA–HYA Whitening Toner 500ml;37800;44500;2813;A;BEAUTY MATURE;Face Care;Toner;1;6;1;2025-11-14;0;0;0,3;8;2;20;1;37,6;40;58;0;57;2154600;Miss Glam Balikpapan;21;0;0;0;0;;;3,33;4,67;1,4
56;AUTUMN PURE NATURE;8997031153527;AUTUMN PURE NATURE Centella Asiatica ;36001;48000;5452;B*;BEAUTY MATURE;Face Care;Toner;0;2;8;2025-11-09;0;0;0,1;8;1;20;3;19,2;20;29;0;21;756021;Miss Glam Balikpapan;21;0;0;0;0;;;80;0;0
57;AUTUMN PURE NATURE;10200160634;AUTUMN PURE NATURE Glycolic Acid 7% Toning Solution Exfoliating Toner 500ml;54001;66500;421;A;BEAUTY MATURE;Face Care;Toner;1;32;59;2025-11-23;0;0;1,6;8;11;20;1;207,2;220;319;0;260;14040260;Miss Glam Balikpapan;21;0;0;50;0;50;;36,88;0;0
58;AUTUMN PURE NATURE;8997031153541;AUTUMN PURE NATURE Skin Conditioner Toner With Hatomugi Extract 100ml;14401;18800;865;A;BEAUTY MATURE;Face Care;Toner;1;5;25;2025-11-23;0;0;0,25;8;5;20;3;98;100;145;0;120;1728120;Miss Glam Balikpapan;21;0;0;50;0;50;;100;0;0
59;AUTUMN PURE NATURE;10200154156;AUTUMN PURE NATURE Skin Conditioner Toner With Hatomugi Extract 500ml Kuromi Edition;34201;40500;1647;A;BEAUTY MATURE;Face Care;Toner;1;4;12;2025-11-17;0;0;0,2;8;2;20;3;38,4;40;58;0;45;1539045;Miss Glam Balikpapan;21;0;0;0;0;;;60;0;0
60;AUTUMN PURE NATURE;8997031154029;AUTUMN PURE NATURE Toner Centella Asiatica 100ml;14401;18000;2769;A;BEAUTY MATURE;Face Care;Toner;1;3;11;2025-11-18;0;0;0,15;8;1;20;3;18,8;20;29;0;18;259218;Miss Glam Balikpapan;21;0;0;0;0;;;73,33;0;0
61;AVEENO;8801008600030;AVEENO Skin Relief  Body Lotion 354ml;236378;279000;5162;B*;BEAUTY MATURE;Body Care;Body Lotion;0;1;5;2025-11-23;0;0;0,05;7;0;22;3;-0,35;0;0;0;0;0;Miss Glam Balikpapan;21;0;0;0;0;;;100;0;0
62;AVEENO;4801010652106;AVEENO Skin Relief Body Lotion 71ml;80946;95100;8671;C;BEAUTY MATURE;Body Care;Body Lotion;0;1;5;2025-11-22;0;0;0,05;7;0;22;3;-0,35;0;0;0;0;0;Miss Glam Balikpapan;21;0;0;0;0;;;100;0;0
63;AVOSKIN;8997239320226;AVOSKIN Miraculos Refining Toner 100ml;144299;195000;5702;B*;BEAUTY TRENDING;Face Care;Toner;0;2;2;2025-11-23;0;0;0,1;7;1;22;3;21,3;22;28;0;27;3896073;Miss Glam Balikpapan;21;0;0;0;0;;;20;0;0
64;AVOSKIN;8997239320417;AVOSKIN Miraculous Retinol Ampoule 30ml;203499;275000;6101;B;BEAUTY TRENDING;Serum;Exfoliating;0;1;2;2025-11-09;0;0;0,05;7;1;22;3;21,65;22;28;0;27;5494473;Miss Glam Balikpapan;21;0;0;0;0;;;40;0;0
65;AVOSKIN;8997239320400;AVOSKIN Miraculous Retinol Toner 100ml;168720;228000;6207;B;BEAUTY TRENDING;Face Care;Toner;0;3;1;2025-11-13;0;0;0,15;7;1;22;3;20,95;22;28;0;27;4555440;Miss Glam Balikpapan;21;0;0;0;0;;;6,67;0;0
66;AVOSKIN;8997239323982;AVOSKIN Perfect Hydrating Treatment Essence 30ml;110260;148000;7240;B;BEAUTY TRENDING;Face Care;Essence;0;1;2;2025-11-15;0;0;0,05;7;1;22;3;21,65;22;28;0;27;2977020;Miss Glam Balikpapan;21;0;0;0;0;;;40;0;0
67;AVOSKIN;8997239320592;AVOSKIN Your Skin Bae  Lacticacid 10% +Kiwi Fruit 5% + Niacinamide 2.5% 30ml;101380;137000;4785;B*;BEAUTY TRENDING;Serum;Exfoliating;0;3;0;2025-11-08;15;8;0,24;7;2;22;3;42,32;44;56;0;57;5778660;Miss Glam Balikpapan;21;0;0;0;0;;;0;7;1,68
68;AVOSKIN;8997239320608;AVOSKIN Your Skin Bae  Vitamin C 3% +Niacinamide 2% Serum 30ml;110260;149000;6128;B;BEAUTY TRENDING;Serum;Brightening;0;7;5;2025-11-23;0;0;0,35;7;2;22;3;41,55;44;56;0;51;5623260;Miss Glam Balikpapan;21;0;0;0;0;;;14,29;0;0
69;AVOSKIN;8997239320523;AVOSKIN Your Skin Bae Alpha Arbutin 3% + Grapeseed 30ml;113219;153000;4375;B*;BEAUTY TRENDING;Serum;Brightening;0;1;5;2025-11-08;0;0;0,05;7;1;22;3;21,65;22;28;0;24;2717256;Miss Glam Balikpapan;21;0;0;0;0;;;100;0;0
70;AVOSKIN;11200432630;AVOSKIN Your Skin Bae Mandelic Acid 5% + Panthenol Perilla Extract 30ml;102860;135500;5795;B*;BEAUTY TRENDING;Serum;Hydrating;0;3;0;2025-11-18;5;3;0,17;7;1;22;1;20,81;22;28;0;28;2880080;Miss Glam Balikpapan;21;0;0;0;0;;;0;7;1,19
71;AVOSKIN;8997239323494;AVOSKIN Your Skin Bae Panthenol 5% + Mugwort + Cica 30ml;113219;138000;6376;B;BEAUTY TRENDING;Serum;Hydrating;0;1;2;2025-11-05;0;0;0,05;7;1;22;3;21,65;22;28;0;27;3056913;Miss Glam Balikpapan;21;0;0;0;0;;;40;0;0
72;AXE;8999999572693;AXE Black 48HRS Fragrance 2X Odor Action Deodorant Body Spray 135ml;24876;32000;4150;B*;MEN;Men's Care;Deodorant Man;0;2;3;2025-11-19;0;0;0,1;1;1;2;3;1,9;2;22;0;0;0;Miss Glam Balikpapan;21;0;0;0;0;;;30;0;0
73;AXE;8999999572709;AXE Dark Temptation Dark Chocolate 48HRS Fresh Deodorant Bo;24876;32500;5740;B*;MEN;Men's Care;Deodorant Man;0;1;4;2025-11-20;0;0;0,05;1;1;2;3;1,95;2;22;0;0;0;Miss Glam Balikpapan;21;0;0;0;0;;;80;0;0
74;AXE;8999999572730;AXE Ice Chill 48HRS Deodorant Body Spray 135ml;26185;32500;2861;A;MEN;Men's Care;Deodorant Man;1;6;5;2025-11-16;0;0;0,3;1;2;2;3;3,7;4;44;0;0;0;Miss Glam Balikpapan;21;0;0;0;0;;;16,67;0;0
75;AZARINE;8997208072217;AZARINE Acne Spot Serum 20ml;23200;29000;3056;A;BEAUTY MATURE;Serum;Acne;1;1;10;2025-11-13;0;0;0,05;5;1;15;12;14,75;15;26;0;12;278400;Miss Glam Balikpapan;21;0;0;0;0;;;200;0;0
76;AZARINE;8997208072491;AZARINE Active Bright Brightening Day Moisturiser 20gr;20000;25000;7578;B;BEAUTY MATURE;Moisturizer;Day Cream;0;1;4;2025-11-17;0;0;0,05;5;1;15;3;14,75;15;26;0;21;420000;Miss Glam Balikpapan;21;0;0;0;0;;;80;0;0
77;AZARINE;8997208072507;AZARINE Active Bright Brightening Night Moisturiser 20gr;20000;25000;4398;B*;BEAUTY MATURE;Moisturizer;Night Cream;0;3;4;2025-11-23;0;0;0,15;5;1;15;3;14,25;15;26;0;21;420000;Miss Glam Balikpapan;21;0;0;0;0;;;26,67;0;0
78;AZARINE;8997208073092;AZARINE Advanced Youth Barrier Moisturizer 30gr;39200;48000;3365;A;BEAUTY MATURE;Moisturizer;Day Cream;1;3;3;2025-11-15;0;0;0,15;5;2;15;12;29,25;30;52;0;48;1881600;Miss Glam Balikpapan;21;0;0;0;0;;;20;0;0
79;AZARINE;8997208072149;AZARINE Aha Bha Pha Peeling Serum 20ml;40141;49000;6724;B;BEAUTY MATURE;Serum;Exfoliating;0;1;2;2025-11-05;0;0;0,05;5;1;15;3;14,75;15;26;0;24;963384;Miss Glam Balikpapan;21;0;0;0;0;;;40;0;0
80;AZARINE;8997208072156;AZARINE Brightening C Glow Serum 20ml;47200;59000;6362;B;BEAUTY MATURE;Serum;Brightening;0;3;9;2025-11-09;0;0;0,15;5;2;15;12;29,25;30;52;0;48;2265600;Miss Glam Balikpapan;21;0;0;0;0;;;60;0;0
81;AZARINE;8997208072415;AZARINE Brightening Creamy Facial Foam 50gr;16000;20000;3686;A;BEAUTY MATURE;Face Cleansing;Facial Wash;1;2;4;2025-11-21;0;0;0,1;5;1;15;6;14,5;15;26;0;24;384000;Miss Glam Balikpapan;21;0;0;0;0;;;40;0;0
82;AZARINE;101001106215;AZARINE Brightening Glowing Cleancer 50ml;25599;30000;2639;A;BEAUTY MATURE;Face Cleansing;Facial Wash;1;2;10;2025-11-09;0;0;0,1;5;1;15;3;14,5;15;26;0;15;383985;Miss Glam Balikpapan;21;0;0;0;0;;;100;0;0
83;AZARINE;8997208072590;AZARINE Calm My Acne Sunscreen Moisturizer SPF 35 40ml;28121;35000;112;A;BEAUTY MATURE;Sunscreen;Gel;1;32;106;2025-11-23;0;0;1,6;5;9;15;3;127;135;234;0;129;3627609;Miss Glam Balikpapan;21;0;0;50;0;50;;66,25;0;0
84;AZARINE;8997208072606;AZARINE Cicamide Barrier Sunscreen Moisturizer SPF 35 PA +++ 40gr;28000;35000;125;A;BEAUTY MATURE;Sunscreen;Lotion;1;26;97;2025-11-23;0;0;1,3;5;5;15;36;68,5;75;130;0;0;0;Miss Glam Balikpapan;21;0;0;50;0;50;;74,62;0;0
85;AZARINE;8997208071807;AZARINE City Defense Sun Shield Serum SPF50 PA++++ 100ml;60000;75500;4127;B*;BEAUTY MATURE;Sunscreen;Serum;0;2;4;2025-11-21;0;0;0,1;5;1;15;3;14,5;15;26;0;21;1260000;Miss Glam Balikpapan;21;0;0;0;0;;;40;0;0
86;AZARINE;8997208073146;AZARINE Hydracool Ceraspray Sunscreen SPF 50++ 50ml;47200;59000;5902;B*;BEAUTY MATURE;Sunscreen;Spray;0;4;0;2025-11-09;14;11;0,45;5;2;15;3;27,75;30;52;0;51;2407200;Miss Glam Balikpapan;21;0;0;0;0;;;0;5;2,25
87;AZARINE;8997208072194;AZARINE Hydramax-C Sunscreen Serum SPF 50 PA++++ 40ml;47200;59000;170;A;BEAUTY MATURE;Sunscreen;Serum;1;42;75;2025-11-23;0;0;2,1;5;6;15;3;79,5;90;156;0;81;3823200;Miss Glam Balikpapan;21;0;0;50;0;50;;35,71;0;0
88;AZARINE;10400404443;AZARINE Hydrasoothe Sunscreen Gel SPF 45 PA++++ 100ml;92000;115000;758;A;BEAUTY MATURE;Sunscreen;Gel;1;16;3;2025-11-23;0;0;0,8;5;3;15;3;41;45;78;0;75;6900000;Miss Glam Balikpapan;21;0;0;50;0;50;;3,75;1,25;1
