Brand;SKU;Nama;Toko;Stok;Stock;Daily Sales;Max. Daily Sales;Lead Time;Max. Lead Time;Min. Order;Sedang PO;HPP;contribution_pct;contribution_ratio;Lead Time Sedang PO;Is in Padang;No;ID Supplier;Nama Supplier;ID Brand;Nama Brand;ID Store;Nama Store;Hari Order;Min. Purchase;Trading Term;Promo Factor;Delay Factor;Safety stock;Reorder point;Stock cover 30 days;current_stock_days_cover;is_open_po;initial_qty_po;emergency_po_qty;updated_regular_po_qty;final_updated_regular_po_qty;emergency_po_cost;final_updated_regular_po_cost;Source File;Location
ACNES;8992821102396;ACNES Deep Pore Cleanser Face Wash 100g;Miss Glam Padang;33.0;0.0;0.9;5.0;2.0;15.0;3.0;0.0;26623.0;100.0;1.0;5;1;10975.0;33.0;PT. MENSA BINASUKSES - PPN (PDG);33.0;ACNES;7.0;Miss Glam Padang;3.0;500000.0;0.0;;;74;76;27;36.666666666666664;0;0;0;0;0;0.0;0.0;1. Miss Glam Padang.xlsx;PADANG
ACNES;8992821102389;ACNES Deep Pore Cleanser Face Wash 50gr;Miss Glam Padang;28.0;0.0;1.1;4.0;2.0;15.0;3.0;4.0;15974.0;100.0;1.0;5;1;10975.0;33.0;PT. MENSA BINASUKSES - PPN (PDG);33.0;ACNES;7.0;Miss Glam Padang;3.0;500000.0;0.0;;;58;61;33;25.454545454545453;1;1;0;1;3;0.0;47922.0;1. Miss Glam Padang.xlsx;PADANG
ACNES;8992821103508;ACNES Derma Care Gentle Cleanser 120g;Miss Glam Padang;11.0;0.0;0.05;1.0;2.0;15.0;3.0;0.0;50789.0;100.0;1.0;5;1;10975.0;33.0;PT. MENSA BINASUKSES - PPN (PDG);33.0;ACNES;7.0;Miss Glam Padang;3.0;500000.0;0.0;;;15;16;2;220.0;0;0;0;0;0;0.0;0.0;1. Miss Glam Padang.xlsx;PADANG
ACNES;8992821100293;ACNES Foaming Wash 100ml;Miss Glam Padang;4.0;0.0;0.03;1.0;2.0;15.0;3.0;0.0;32767.0;100.0;1.0;5;1;10975.0;33.0;PT. MENSA BINASUKSES - PPN (PDG);33.0;ACNES;7.0;Miss Glam Padang;3.0;500000.0;0.0;;;15;16;1;133.33333333333334;0;0;0;0;0;0.0;0.0;1. Miss Glam Padang.xlsx;PADANG
ACNES;8992821102358;ACNES Oil Control Face Wash 100gr;Miss Glam Padang;14.0;0.0;0.76;3.0;2.0;15.0;3.0;10.0;26623.0;100.0;1.0;5;1;10975.0;33.0;PT. MENSA BINASUKSES - PPN (PDG);33.0;ACNES;7.0;Miss Glam Padang;3.0;500000.0;0.0;;;44;46;23;18.42105263157895;1;0;0;0;0;0.0;0.0;1. Miss Glam Padang.xlsx;PADANG
ACNES;8992821102341;ACNES Oil Control Face Wash 50gr;Miss Glam Padang;68.0;0.0;1.03;4.0;2.0;15.0;3.0;0.0;15974.0;100.0;1.0;5;1;10975.0;33.0;PT. MENSA BINASUKSES - PPN (PDG);33.0;ACNES;7.0;Miss Glam Padang;3.0;500000.0;0.0;;;58;61;31;66.01941747572815;0;0;0;0;0;0.0;0.0;1. Miss Glam Padang.xlsx;PADANG
ACNES;8992821100354;ACNES Oil Control Film isi 50;Miss Glam Padang;19.0;0.0;0.15;2.0;2.0;15.0;3.0;0.0;28671.0;100.0;1.0;5;1;10975.0;33.0;PT. MENSA BINASUKSES - PPN (PDG);33.0;ACNES;7.0;Miss Glam Padang;3.0;500000.0;0.0;;;30;31;5;126.66666666666667;0;0;0;0;0;0.0;0.0;1. Miss Glam Padang.xlsx;PADANG
ACNES;8992821102426;ACNES Oil Control Milk Cleanser 110ml;Miss Glam Padang;2.0;0.0;0.05;2.0;2.0;15.0;3.0;0.0;31948.0;100.0;1.0;5;1;10975.0;33.0;PT. MENSA BINASUKSES - PPN (PDG);33.0;ACNES;7.0;Miss Glam Padang;3.0;500000.0;0.0;;;30;31;2;40.0;0;0;0;0;0;0.0;0.0;1. Miss Glam Padang.xlsx;PADANG
ACNES;8992821102419;ACNES Oil Control Toner 110ml;Miss Glam Padang;9.0;0.0;0.15;1.0;2.0;15.0;3.0;0.0;28671.0;100.0;1.0;5;1;10975.0;33.0;PT. MENSA BINASUKSES - PPN (PDG);33.0;ACNES;7.0;Miss Glam Padang;3.0;500000.0;0.0;;;15;16;5;60.0;0;0;0;0;0;0.0;0.0;1. Miss Glam Padang.xlsx;PADANG
ACNES;8992821100675;ACNES Point Clear Roll On 9ml;Miss Glam Padang;0.0;0.0;0.07;1.0;2.0;15.0;3.0;3.0;22937.0;100.0;1.0;5;1;10975.0;33.0;PT. MENSA BINASUKSES - PPN (PDG);33.0;ACNES;7.0;Miss Glam Padang;3.0;500000.0;0.0;;;15;16;3;0.0;1;0;0;0;0;0.0;0.0;1. Miss Glam Padang.xlsx;PADANG
ACNES;8992821101375;ACNES Pore Strips 3 Sheets;Miss Glam Padang;7.0;0.0;0.07;1.0;2.0;15.0;3.0;0.0;13107.0;100.0;1.0;5;1;10975.0;33.0;PT. MENSA BINASUKSES - PPN (PDG);33.0;ACNES;7.0;Miss Glam Padang;3.0;500000.0;0.0;;;15;16;3;99.99999999999999;0;0;0;0;0;0.0;0.0;1. Miss Glam Padang.xlsx;PADANG
