No;supplier_id;brand_id;store_id;order_day;min_purchase;trading_term;promo_factor;delay_factor
2604;101;166;15;2;500000;0;;
2605;101;166;21;2;500000;0;;
2606;101;166;23;2;500000;0;;
2607;101;166;24;2;500000;0;;
2608;101;166;31;2;500000;0;;
2609;101;166;32;2;500000;0;;
2610;101;166;41;2;500000;0;;
2611;101;166;42;2;500000;0;;
2612;101;166;43;2;500000;0;;
2613;2228;1544;13;5;500000;0;;
2614;2228;1544;23;5;500000;0;;
2615;2228;1544;43;5;500000;0;;
2616;2228;1455;13;5;500000;0;;
2617;2228;1455;23;5;500000;0;;
2618;2228;1455;43;5;500000;0;;
2619;2228;564;13;5;500000;0;;
2620;2228;564;23;5;500000;0;;
2621;2228;564;43;5;500000;0;;
2622;2228;104;13;5;500000;0;;
2623;2228;104;23;5;500000;0;;
2624;2228;104;43;5;500000;0;;
2625;2228;2412;13;5;500000;0;;
2626;2228;2412;23;5;500000;0;;
2627;2228;2412;43;5;500000;0;;
2628;2228;565;13;5;500000;0;;
2629;2228;565;23;5;500000;0;;
2630;2228;565;43;5;500000;0;;
2631;3247;1544;30;2;500000;0;;
2632;3247;1455;30;2;500000;0;;
2633;3247;564;30;2;500000;0;;
2634;3247;104;30;2;500000;0;;
2635;3247;2412;30;2;500000;0;;
2636;3247;565;30;2;500000;0;;
2637;3648;1544;44;2;500000;0;;
2638;3648;1455;44;2;500000;0;;
2639;3648;564;44;2;500000;0;;
2640;3648;104;44;2;500000;0;;
2641;3648;2412;44;2;500000;0;;
2642;3648;565;44;2;500000;0;;
2643;104;1745;7;0;500000;0;;
2644;104;1745;7;0;500000;0;;
2645;104;1745;13;6;500000;0;;
2646;104;1745;13;6;500000;0;;
2647;104;1745;21;0;500000;0;;
2648;104;1745;21;0;500000;0;;
2649;104;1745;23;6;500000;0;;
2650;104;1745;23;6;500000;0;;
2651;104;1745;24;6;500000;0;;
2652;104;1745;24;6;500000;0;;
2653;104;1745;31;6;500000;0;;
2654;104;1745;31;6;500000;0;;
2655;104;1745;32;6;500000;0;;
2656;104;1745;32;6;500000;0;;
2657;104;1745;38;0;500000;0;;
2658;104;1745;38;0;500000;0;;
2659;104;1544;7;2;500000;0;;
2660;104;1544;21;2;500000;0;;
2661;104;1544;24;5;500000;0;;
2662;104;1544;31;2;500000;0;;
2663;104;1544;32;5;500000;0;;
2664;104;1544;38;2;500000;0;;
2665;104;1455;7;2;500000;0;;
2666;104;1455;21;2;500000;0;;
2667;104;1455;24;5;500000;0;;
2668;104;1455;31;2;500000;0;;
2669;104;1455;32;5;500000;0;;
2670;104;1455;38;2;500000;0;;
2671;104;564;7;2;500000;0;;
2672;104;564;21;2;500000;0;;
2673;104;564;24;5;500000;0;;
2674;104;564;31;2;500000;0;;
2675;104;564;32;5;500000;0;;
2676;104;564;38;2;500000;0;;
2677;104;104;7;2;500000;0;;
2678;104;104;21;2;500000;0;;
2679;104;104;24;5;500000;0;;
2680;104;104;31;2;500000;0;;
2681;104;104;32;5;500000;0;;
2682;104;104;38;2;500000;0;;
2683;104;2412;7;2;500000;0;;
2684;104;2412;21;2;500000;0;;
2685;104;2412;24;5;500000;0;;
2686;104;2412;31;2;500000;0;;
2687;104;2412;32;5;500000;0;;
2688;104;2412;38;2;500000;0;;
2689;104;565;7;2;500000;0;;
2690;104;565;21;2;500000;0;;
2691;104;565;24;5;500000;0;;
2692;104;565;31;2;500000;0;;
2693;104;565;32;5;500000;0;;
2694;104;565;38;2;500000;0;;
2695;2006;1544;8;2;500000;0;;
2696;2006;1544;14;2;500000;0;;
2697;2006;1544;25;2;500000;0;;
2698;2006;1544;27;2;500000;0;;
2699;2006;1544;34;2;500000;0;;
2700;2006;1544;35;2;500000;0;;
2701;2006;1544;40;2;500000;0;;
2702;2006;1455;8;2;500000;0;;
2703;2006;1455;14;2;500000;0;;
2704;2006;1455;25;2;500000;0;;
2705;2006;1455;27;2;500000;0;;
2706;2006;1455;34;2;500000;0;;
2707;2006;1455;35;2;500000;0;;
2708;2006;1455;40;2;500000;0;;
2709;2006;564;8;2;500000;0;;
2710;2006;564;14;2;500000;0;;
2711;2006;564;25;2;500000;0;;
2712;2006;564;27;2;500000;0;;
2713;2006;564;34;2;500000;0;;
2714;2006;564;35;2;500000;0;;
2715;2006;564;40;2;500000;0;;
2716;2006;104;8;2;500000;0;;
2717;2006;104;14;2;500000;0;;
2718;2006;104;25;2;500000;0;;
2719;2006;104;27;2;500000;0;;
2720;2006;104;34;2;500000;0;;
2721;2006;104;35;2;500000;0;;
2722;2006;104;40;2;500000;0;;
2723;2006;2412;8;2;500000;0;;
2724;2006;2412;14;2;500000;0;;
2725;2006;2412;25;2;500000;0;;
2726;2006;2412;27;2;500000;0;;
2727;2006;2412;34;2;500000;0;;
2728;2006;2412;35;2;500000;0;;
2729;2006;2412;40;2;500000;0;;
2730;2006;565;8;2;500000;0;;
2731;2006;565;14;2;500000;0;;
2732;2006;565;25;2;500000;0;;
2733;2006;565;27;2;500000;0;;
2734;2006;565;34;2;500000;0;;
2735;2006;565;35;2;500000;0;;
2736;2006;565;40;2;500000;0;;
2737;2461;1544;19;2;500000;0;;
2738;2461;1544;29;2;500000;0;;
2739;2461;1544;33;2;500000;0;;
2740;2461;1544;36;2;500000;0;;
2741;2461;1544;39;2;500000;0;;
2742;2461;1455;19;2;500000;0;;
2743;2461;1455;29;2;500000;0;;
2744;2461;1455;33;2;500000;0;;
2745;2461;1455;36;2;500000;0;;
2746;2461;1455;39;2;500000;0;;
2747;2461;564;19;2;500000;0;;
2748;2461;564;29;2;500000;0;;
2749;2461;564;33;2;500000;0;;
2750;2461;564;36;2;500000;0;;
2751;2461;564;39;2;500000;0;;
2752;2461;104;19;2;500000;0;;
2753;2461;104;29;2;500000;0;;
2754;2461;104;33;2;500000;0;;
2755;2461;104;36;2;500000;0;;
2756;2461;104;39;2;500000;0;;
2757;2461;2412;19;2;500000;0;;
2758;2461;2412;29;2;500000;0;;
2759;2461;2412;33;2;500000;0;;
2760;2461;2412;36;2;500000;0;;
2761;2461;2412;39;2;500000;0;;
2762;2461;565;19;2;500000;0;;
2763;2461;565;29;2;500000;0;;
2764;2461;565;33;2;500000;0;;
2765;2461;565;36;2;500000;0;;
2766;2461;565;39;2;500000;0;;
2767;2654;1544;22;2;500000;0;;
2768;2654;1455;22;2;500000;0;;
2769;2654;564;22;2;500000;0;;
2770;2654;104;22;2;500000;0;;
2771;2654;2412;22;2;500000;0;;
2772;2654;565;22;2;500000;0;;
2773;3278;111;22;4;500000;0;;
2774;2664;1638;22;1;500000;0;;
2775;2664;113;22;1;500000;0;;
2776;3616;2292;37;1;500000;0;;
2777;2395;1031;18;3;500000;0;;
2778;2395;450;18;3;500000;0;;
2779;2395;1597;18;3;500000;0;;
2780;2395;127;18;3;500000;0;;
2781;2395;449;18;3;500000;0;;
2782;2395;2281;18;3;500000;0;;
2783;3450;474;14;2;500000;0;;
2784;3450;474;25;2;500000;0;;
2785;3450;474;35;2;500000;0;;
2786;3033;1918;37;1;500000;0;;
2787;1;1480;7;2;500000;0;;
2788;1;1480;8;2;500000;0;;
2789;1;1480;9;2;500000;0;;
2790;1;1480;13;2;500000;0;;
2791;1;1480;14;2;500000;0;;
2792;1;1480;15;2;500000;0;;
2793;1;1480;17;2;500000;0;;
2794;1;1480;18;2;500000;0;;
2795;1;1480;19;2;500000;0;;
2796;1;1480;20;2;500000;0;;
2797;1;1480;21;2;500000;0;;
2798;1;1480;22;2;500000;0;;
2799;1;1480;23;2;500000;0;;
2800;1;1480;24;2;500000;0;;
2801;1;1480;25;2;500000;0;;
2802;1;1480;26;2;500000;0;;
2803;1;1480;27;2;500000;0;;
2804;1;1480;28;2;500000;0;;
2805;1;1480;29;2;500000;0;;
2806;1;1480;30;2;500000;0;;
2807;1;1480;31;2;500000;0;;
2808;1;1480;32;2;500000;0;;
2809;1;1480;33;2;500000;0;;
2810;1;1480;34;2;500000;0;;
2811;1;1480;35;2;500000;0;;
2812;1;1480;36;2;500000;0;;
2813;1;1480;38;2;500000;0;;
2814;1;1480;39;2;500000;0;;
2815;1;1480;40;2;500000;0;;
2816;1;1480;41;2;500000;0;;
2817;1;1480;42;2;500000;0;;
2818;1;1480;43;2;500000;0;;
2819;1;1480;44;2;500000;0;;
2820;1;2369;7;1;500000;0;;
2821;1;2369;8;1;500000;0;;
2822;1;2369;9;1;500000;0;;
2823;1;2369;13;1;500000;0;;
2824;1;2369;14;1;500000;0;;
2825;1;2369;15;1;500000;0;;
2826;1;2369;17;1;500000;0;;
2827;1;2369;18;1;500000;0;;
2828;1;2369;19;1;500000;0;;
2829;1;2369;20;1;500000;0;;
2830;1;2369;21;1;500000;0;;
2831;1;2369;22;1;500000;0;;
2832;1;2369;23;1;500000;0;;
2833;1;2369;24;1;500000;0;;
2834;1;2369;25;1;500000;0;;
2835;1;2369;26;1;500000;0;;
2836;1;2369;27;1;500000;0;;
2837;1;2369;28;1;500000;0;;
2838;1;2369;29;1;500000;0;;
2839;1;2369;30;1;500000;0;;
2840;1;2369;31;1;500000;0;;
2841;1;2369;32;1;500000;0;;
2842;1;2369;33;1;500000;0;;
2843;1;2369;34;1;500000;0;;
2844;1;2369;35;1;500000;0;;
2845;1;2369;36;1;500000;0;;
2846;1;2369;38;1;500000;0;;
2847;1;2369;39;1;500000;0;;
2848;1;2369;40;1;500000;0;;
2849;1;2369;41;1;500000;0;;
2850;1;2369;42;1;500000;0;;
2851;1;2369;43;1;500000;0;;
2852;1;2369;44;1;500000;0;;
2853;1;452;7;1;500000;0;;
2854;1;452;8;1;500000;0;;
2855;1;452;9;1;500000;0;;
2856;1;452;13;1;500000;0;;
2857;1;452;14;1;500000;0;;
2858;1;452;15;1;500000;0;;
2859;1;452;17;1;500000;0;;
2860;1;452;18;1;500000;0;;
2861;1;452;19;1;500000;0;;
2862;1;452;20;1;500000;0;;
2863;1;452;21;1;500000;0;;
2864;1;452;22;1;500000;0;;
2865;1;452;23;1;500000;0;;
2866;1;452;24;1;500000;0;;
2867;1;452;25;1;500000;0;;
2868;1;452;26;1;500000;0;;
2869;1;452;27;1;500000;0;;
2870;1;452;28;1;500000;0;;
2871;1;452;29;1;500000;0;;
2872;1;452;30;1;500000;0;;
2873;1;452;31;1;500000;0;;
2874;1;452;32;1;500000;0;;
2875;1;452;33;1;500000;0;;
2876;1;452;34;1;500000;0;;
2877;1;452;35;1;500000;0;;
2878;1;452;36;1;500000;0;;
2879;1;452;38;1;500000;0;;
2880;1;452;39;1;500000;0;;
2881;1;452;40;1;500000;0;;
2882;1;452;41;1;500000;0;;
2883;1;452;42;1;500000;0;;
2884;1;452;43;1;500000;0;;
2885;1;452;44;1;500000;0;;
2886;1;1928;7;5;500000;0;;
2887;1;1928;8;5;500000;0;;
2888;1;1928;9;5;500000;0;;
2889;1;1928;13;5;500000;0;;
2890;1;1928;14;5;500000;0;;
2891;1;1928;15;5;500000;0;;
2892;1;1928;17;5;500000;0;;
2893;1;1928;18;5;500000;0;;
2894;1;1928;19;5;500000;0;;
2895;1;1928;20;5;500000;0;;
2896;1;1928;21;5;500000;0;;
2897;1;1928;22;5;500000;0;;
2898;1;1928;23;5;500000;0;;
2899;1;1928;24;5;500000;0;;
2900;1;1928;25;5;500000;0;;
2901;1;1928;26;5;500000;0;;
2902;1;1928;27;5;500000;0;;
2903;1;1928;28;5;500000;0;;
2904;1;1928;29;5;500000;0;;
2905;1;1928;30;5;500000;0;;
2906;1;1928;31;5;500000;0;;
2907;1;1928;32;5;500000;0;;
2908;1;1928;33;5;500000;0;;
2909;1;1928;34;5;500000;0;;
2910;1;1928;35;5;500000;0;;
2911;1;1928;36;5;500000;0;;
2912;1;1928;38;5;500000;0;;
2913;1;1928;39;5;500000;0;;
2914;1;1928;40;5;500000;0;;
2915;1;1928;41;5;500000;0;;
2916;1;1928;42;5;500000;0;;
2917;1;2278;7;2;500000;0;;
2918;1;2278;8;2;500000;0;;
2919;1;2278;9;2;500000;0;;
2920;1;2278;13;2;500000;0;;
2921;1;2278;14;2;500000;0;;
2922;1;2278;15;2;500000;0;;
2923;1;2278;17;2;500000;0;;
2924;1;2278;18;2;500000;0;;
2925;1;2278;19;2;500000;0;;
2926;1;2278;20;2;500000;0;;
2927;1;2278;21;2;500000;0;;
2928;1;2278;22;2;500000;0;;
2929;1;2278;23;2;500000;0;;
2930;1;2278;24;2;500000;0;;
2931;1;2278;25;2;500000;0;;
2932;1;2278;26;2;500000;0;;
2933;1;2278;27;2;500000;0;;
2934;1;2278;28;2;500000;0;;
2935;1;2278;29;2;500000;0;;
2936;1;2278;30;2;500000;0;;
2937;1;2278;31;2;500000;0;;
2938;1;2278;32;2;500000;0;;
2939;1;2278;33;2;500000;0;;
2940;1;2278;34;2;500000;0;;
2941;1;2278;35;2;500000;0;;
2942;1;2278;36;2;500000;0;;
2943;1;2278;38;2;500000;0;;
2944;1;2278;39;2;500000;0;;
2945;1;2278;40;2;500000;0;;
2946;1;2278;41;2;500000;0;;
2947;1;2278;42;2;500000;0;;
2948;1;2278;43;2;500000;0;;
2949;1;2278;44;2;500000;0;;
2950;1;1778;7;1;500000;0;;
2951;1;1778;8;1;500000;0;;
2952;1;1778;9;1;500000;0;;
2953;1;1778;13;1;500000;0;;
2954;1;1778;14;1;500000;0;;
2955;1;1778;15;1;500000;0;;
2956;1;1778;17;1;500000;0;;
2957;1;1778;18;1;500000;0;;
2958;1;1778;19;1;500000;0;;
2959;1;1778;20;1;500000;0;;
2960;1;1778;21;1;500000;0;;
2961;1;1778;22;1;500000;0;;
2962;1;1778;23;1;500000;0;;
2963;1;1778;24;1;500000;0;;
2964;1;1778;25;1;500000;0;;
2965;1;1778;26;1;500000;0;;
2966;1;1778;27;1;500000;0;;
2967;1;1778;28;1;500000;0;;
2968;1;1778;29;1;500000;0;;
2969;1;1778;30;1;500000;0;;
2970;1;1778;31;1;500000;0;;
2971;1;1778;32;1;500000;0;;
2972;1;1778;33;1;500000;0;;
2973;1;1778;34;1;500000;0;;
2974;1;1778;35;1;500000;0;;
2975;1;1778;36;1;500000;0;;
2976;1;1778;38;1;500000;0;;
2977;1;1778;39;1;500000;0;;
2978;1;1778;40;1;500000;0;;
2979;1;1778;41;1;500000;0;;
2980;1;1778;42;1;500000;0;;
2981;1;1778;43;1;500000;0;;
2982;1;1778;44;1;500000;0;;
2983;1;1757;7;1;500000;0;;
2984;1;1757;8;1;500000;0;;
2985;1;1757;9;1;500000;0;;
2986;1;1757;13;1;500000;0;;
2987;1;1757;14;1;500000;0;;
2988;1;1757;15;1;500000;0;;
2989;1;1757;17;1;500000;0;;
2990;1;1757;18;1;500000;0;;
2991;1;1757;19;1;500000;0;;
2992;1;1757;20;1;500000;0;;
2993;1;1757;21;1;500000;0;;
2994;1;1757;22;1;500000;0;;
2995;1;1757;23;1;500000;0;;
2996;1;1757;24;1;500000;0;;
2997;1;1757;25;1;500000;0;;
2998;1;1757;26;1;500000;0;;
2999;1;1757;27;1;500000;0;;
3000;1;1757;28;1;500000;0;;
3001;1;1757;29;1;500000;0;;
3002;1;1757;30;1;500000;0;;
3003;1;1757;31;1;500000;0;;
3004;1;1757;32;1;500000;0;;
3005;1;1757;33;1;500000;0;;
3006;1;1757;34;1;500000;0;;
3007;1;1757;35;1;500000;0;;
3008;1;1757;36;1;500000;0;;
3009;1;1757;38;1;500000;0;;
3010;1;1757;39;1;500000;0;;
3011;1;1757;40;1;500000;0;;
3012;1;1757;41;1;500000;0;;
3013;1;1757;42;1;500000;0;;
3014;1;1757;43;1;500000;0;;
3015;1;1757;44;1;500000;0;;
3016;1;2349;7;4;500000;0;;
3017;1;2349;8;4;500000;0;;
3018;1;2349;9;4;500000;0;;
3019;1;2349;13;4;500000;0;;
3020;1;2349;14;4;500000;0;;
3021;1;2349;15;4;500000;0;;
3022;1;2349;17;4;500000;0;;
3023;1;2349;18;4;500000;0;;
3024;1;2349;19;4;500000;0;;
3025;1;2349;20;4;500000;0;;
3026;1;2349;21;4;500000;0;;
3027;1;2349;22;4;500000;0;;
3028;1;2349;23;4;500000;0;;
3029;1;2349;24;4;500000;0;;
3030;1;2349;25;4;500000;0;;
3031;1;2349;26;4;500000;0;;
3032;1;2349;27;4;500000;0;;
3033;1;2349;28;4;500000;0;;
3034;1;2349;29;4;500000;0;;
3035;1;2349;30;4;500000;0;;
3036;1;2349;31;4;500000;0;;
3037;1;2349;32;4;500000;0;;
3038;1;2349;33;4;500000;0;;
3039;1;2349;34;4;500000;0;;
3040;1;2349;35;4;500000;0;;
3041;1;2349;36;4;500000;0;;
3042;1;2349;38;4;500000;0;;
3043;1;2349;39;4;500000;0;;
3044;1;2349;40;4;500000;0;;
3045;1;2349;41;4;500000;0;;
3046;1;2349;42;4;500000;0;;
3047;1;2349;43;4;500000;0;;
3048;1;2349;44;4;500000;0;;
3049;1;37;7;4;500000;0;;
3050;1;37;8;4;500000;0;;
3051;1;37;9;4;500000;0;;
3052;1;37;13;4;500000;0;;
3053;1;37;14;4;500000;0;;
3054;1;37;15;4;500000;0;;
3055;1;37;17;4;500000;0;;
3056;1;37;18;4;500000;0;;
3057;1;37;19;4;500000;0;;
3058;1;37;20;4;500000;0;;
3059;1;37;21;4;500000;0;;
3060;1;37;22;4;500000;0;;
3061;1;37;23;4;500000;0;;
3062;1;37;24;4;500000;0;;
3063;1;37;25;4;500000;0;;
3064;1;37;26;4;500000;0;;
3065;1;37;27;4;500000;0;;
3066;1;37;28;4;500000;0;;
3067;1;37;29;4;500000;0;;
3068;1;37;30;4;500000;0;;
3069;1;37;31;4;500000;0;;
3070;1;37;32;4;500000;0;;
3071;1;37;33;4;500000;0;;
3072;1;37;34;4;500000;0;;
3073;1;37;35;4;500000;0;;
3074;1;37;36;4;500000;0;;
3075;1;37;38;4;500000;0;;
3076;1;37;39;4;500000;0;;
3077;1;37;40;4;500000;0;;
3078;1;37;41;4;500000;0;;
3079;1;37;42;4;500000;0;;
3080;1;37;43;4;500000;0;;
3081;1;37;44;4;500000;0;;
3082;1;1152;7;3;500000;0;;
3083;1;1152;8;3;500000;0;;
3084;1;1152;9;3;500000;0;;
3085;1;1152;13;3;500000;0;;
3086;1;1152;14;3;500000;0;;
3087;1;1152;15;3;500000;0;;
3088;1;1152;17;3;500000;0;;
3089;1;1152;18;3;500000;0;;
3090;1;1152;19;3;500000;0;;
3091;1;1152;20;3;500000;0;;
3092;1;1152;21;3;500000;0;;
3093;1;1152;22;3;500000;0;;
3094;1;1152;23;3;500000;0;;
3095;1;1152;24;3;500000;0;;
3096;1;1152;25;3;500000;0;;
3097;1;1152;26;3;500000;0;;
3098;1;1152;27;3;500000;0;;
3099;1;1152;28;3;500000;0;;
3100;1;1152;29;3;500000;0;;
3101;1;1152;30;3;500000;0;;
3102;1;1152;31;3;500000;0;;
3103;1;1152;32;3;500000;0;;
3104;1;1152;33;3;500000;0;;
3105;1;1152;34;3;500000;0;;
3106;1;1152;35;3;500000;0;;
3107;1;1152;36;3;500000;0;;
3108;1;1152;38;3;500000;0;;
3109;1;1152;39;3;500000;0;;
3110;1;1152;40;3;500000;0;;
3111;1;1152;41;3;500000;0;;
3112;1;1152;42;3;500000;0;;
3113;1;1152;43;3;500000;0;;
3114;1;1152;44;3;500000;0;;
3115;1;320;7;1;500000;0;;
3116;1;320;8;1;500000;0;;
3117;1;320;9;1;500000;0;;
3118;1;320;13;1;500000;0;;
3119;1;320;14;1;500000;0;;
3120;1;320;15;1;500000;0;;
3121;1;320;17;1;500000;0;;
3122;1;320;18;1;500000;0;;
3123;1;320;19;1;500000;0;;
3124;1;320;20;1;500000;0;;
3125;1;320;21;1;500000;0;;
3126;1;320;22;1;500000;0;;
3127;1;320;23;1;500000;0;;
3128;1;320;24;1;500000;0;;
3129;1;320;25;1;500000;0;;
3130;1;320;26;1;500000;0;;
3131;1;320;27;1;500000;0;;
3132;1;320;28;1;500000;0;;
3133;1;320;29;1;500000;0;;
3134;1;320;30;1;500000;0;;
3135;1;320;31;1;500000;0;;
3136;1;320;32;1;500000;0;;
3137;1;320;33;1;500000;0;;
3138;1;320;34;1;500000;0;;
3139;1;320;35;1;500000;0;;
3140;1;320;36;1;500000;0;;
3141;1;320;38;1;500000;0;;
3142;1;320;39;1;500000;0;;
3143;1;320;40;1;500000;0;;
3144;1;320;41;1;500000;0;;
3145;1;320;42;1;500000;0;;
3146;1;320;43;1;500000;0;;
3147;1;320;44;1;500000;0;;
3148;1;1144;7;1;500000;0;;
3149;1;1144;8;1;500000;0;;
3150;1;1144;9;1;500000;0;;
3151;1;1144;13;1;500000;0;;
3152;1;1144;14;1;500000;0;;
3153;1;1144;15;1;500000;0;;
3154;1;1144;17;1;500000;0;;
3155;1;1144;18;1;500000;0;;
3156;1;1144;19;1;500000;0;;
3157;1;1144;20;1;500000;0;;
3158;1;1144;21;1;500000;0;;
3159;1;1144;22;1;500000;0;;
3160;1;1144;23;1;500000;0;;
3161;1;1144;24;1;500000;0;;
3162;1;1144;25;1;500000;0;;
3163;1;1144;26;1;500000;0;;
3164;1;1144;27;1;500000;0;;
3165;1;1144;28;1;500000;0;;
3166;1;1144;29;1;500000;0;;
3167;1;1144;30;1;500000;0;;
3168;1;1144;31;1;500000;0;;
3169;1;1144;32;1;500000;0;;
3170;1;1144;33;1;500000;0;;
3171;1;1144;34;1;500000;0;;
3172;1;1144;35;1;500000;0;;
3173;1;1144;36;1;500000;0;;
3174;1;1144;38;1;500000;0;;
3175;1;1144;39;1;500000;0;;
3176;1;1144;40;1;500000;0;;
3177;1;1144;41;1;500000;0;;
3178;1;1144;42;1;500000;0;;
3179;1;1144;43;1;500000;0;;
3180;1;1144;44;1;500000;0;;
3181;1;2367;7;4;500000;0;;
3182;1;2367;8;4;500000;0;;
3183;1;2367;9;4;500000;0;;
3184;1;2367;13;4;500000;0;;
3185;1;2367;14;4;500000;0;;
3186;1;2367;15;4;500000;0;;
3187;1;2367;17;4;500000;0;;
3188;1;2367;18;4;500000;0;;
3189;1;2367;19;4;500000;0;;
3190;1;2367;20;4;500000;0;;
3191;1;2367;21;4;500000;0;;
3192;1;2367;22;4;500000;0;;
3193;1;2367;23;4;500000;0;;
3194;1;2367;24;4;500000;0;;
3195;1;2367;25;4;500000;0;;
3196;1;2367;26;4;500000;0;;
3197;1;2367;27;4;500000;0;;
3198;1;2367;28;4;500000;0;;
3199;1;2367;29;4;500000;0;;
3200;1;2367;30;4;500000;0;;
3201;1;2367;31;4;500000;0;;
3202;1;2367;32;4;500000;0;;
3203;1;2367;33;4;500000;0;;
3204;1;2367;34;4;500000;0;;
3205;1;2367;35;4;500000;0;;
3206;1;2367;36;4;500000;0;;
3207;1;2367;38;4;500000;0;;
3208;1;2367;39;4;500000;0;;
3209;1;2367;40;4;500000;0;;
3210;1;2367;41;4;500000;0;;
3211;1;2367;42;4;500000;0;;
3212;1;2367;43;4;500000;0;;
3213;1;2367;44;4;500000;0;;
3214;1;1851;7;1;500000;0;;
3215;1;1851;8;1;500000;0;;
3216;1;1851;9;1;500000;0;;
3217;1;1851;13;1;500000;0;;
3218;1;1851;14;1;500000;0;;
3219;1;1851;15;1;500000;0;;
3220;1;1851;17;1;500000;0;;
3221;1;1851;18;1;500000;0;;
3222;1;1851;19;1;500000;0;;
3223;1;1851;20;1;500000;0;;
3224;1;1851;21;1;500000;0;;
3225;1;1851;22;1;500000;0;;
3226;1;1851;23;1;500000;0;;
3227;1;1851;24;1;500000;0;;
3228;1;1851;25;1;500000;0;;
3229;1;1851;26;1;500000;0;;
3230;1;1851;27;1;500000;0;;
3231;1;1851;28;1;500000;0;;
3232;1;1851;29;1;500000;0;;
3233;1;1851;30;1;500000;0;;
3234;1;1851;31;1;500000;0;;
3235;1;1851;32;1;500000;0;;
3236;1;1851;33;1;500000;0;;
3237;1;1851;34;1;500000;0;;
3238;1;1851;35;1;500000;0;;
3239;1;1851;36;1;500000;0;;
3240;1;1851;38;1;500000;0;;
3241;1;1851;39;1;500000;0;;
3242;1;1851;40;1;500000;0;;
3243;1;1851;41;1;500000;0;;
3244;1;1851;42;1;500000;0;;
3245;1;2292;7;1;500000;0;;
3246;1;2292;8;1;500000;0;;
3247;1;2292;9;1;500000;0;;
3248;1;2292;13;1;500000;0;;
3249;1;2292;14;1;500000;0;;
3250;1;2292;15;1;500000;0;;
3251;1;2292;17;1;500000;0;;
3252;1;2292;18;1;500000;0;;
3253;1;2292;19;1;500000;0;;
3254;1;2292;20;1;500000;0;;
3255;1;2292;21;1;500000;0;;
3256;1;2292;22;1;500000;0;;
3257;1;2292;23;1;500000;0;;
3258;1;2292;24;1;500000;0;;
3259;1;2292;25;1;500000;0;;
3260;1;2292;26;1;500000;0;;
3261;1;2292;27;1;500000;0;;
3262;1;2292;28;1;500000;0;;
3263;1;2292;29;1;500000;0;;
3264;1;2292;30;1;500000;0;;
3265;1;2292;31;1;500000;0;;
3266;1;2292;32;1;500000;0;;
3267;1;2292;33;1;500000;0;;
3268;1;2292;34;1;500000;0;;
3269;1;2292;35;1;500000;0;;
3270;1;2292;36;1;500000;0;;
3271;1;2292;38;1;500000;0;;
3272;1;2292;39;1;500000;0;;
3273;1;2292;40;1;500000;0;;
3274;1;2292;41;1;500000;0;;
3275;1;2292;42;1;500000;0;;
3276;1;21;7;1;500000;0;;
3277;1;21;8;1;500000;0;;
3278;1;21;9;1;500000;0;;
3279;1;21;13;1;500000;0;;
3280;1;21;14;1;500000;0;;
3281;1;21;15;1;500000;0;;
3282;1;21;17;1;500000;0;;
3283;1;21;18;1;500000;0;;
3284;1;21;19;1;500000;0;;
3285;1;21;20;1;500000;0;;
3286;1;21;21;1;500000;0;;
3287;1;21;22;1;500000;0;;
3288;1;21;23;1;500000;0;;
3289;1;21;24;1;500000;0;;
3290;1;21;25;1;500000;0;;
3291;1;21;26;1;500000;0;;
3292;1;21;27;1;500000;0;;
3293;1;21;28;1;500000;0;;
3294;1;21;29;1;500000;0;;
3295;1;21;30;1;500000;0;;
3296;1;21;31;1;500000;0;;
3297;1;21;32;1;500000;0;;
3298;1;21;33;1;500000;0;;
3299;1;21;34;1;500000;0;;
3300;1;21;35;1;500000;0;;
3301;1;21;36;1;500000;0;;
3302;1;21;38;1;500000;0;;
3303;1;21;39;1;500000;0;;
3304;1;21;40;1;500000;0;;
3305;1;21;41;1;500000;0;;
3306;1;21;42;1;500000;0;;
3307;1;21;43;1;500000;0;;
3308;1;21;44;1;500000;0;;
3309;1;2307;7;1;500000;0;;
3310;1;2307;8;1;500000;0;;
3311;1;2307;9;1;500000;0;;
3312;1;2307;13;1;500000;0;;
3313;1;2307;14;1;500000;0;;
3314;1;2307;15;1;500000;0;;
3315;1;2307;17;1;500000;0;;
3316;1;2307;18;1;500000;0;;
3317;1;2307;19;1;500000;0;;
3318;1;2307;20;1;500000;0;;
3319;1;2307;21;1;500000;0;;
3320;1;2307;22;1;500000;0;;
3321;1;2307;23;1;500000;0;;
3322;1;2307;24;1;500000;0;;
3323;1;2307;25;1;500000;0;;
3324;1;2307;26;1;500000;0;;
3325;1;2307;27;1;500000;0;;
3326;1;2307;28;1;500000;0;;
3327;1;2307;29;1;500000;0;;
3328;1;2307;30;1;500000;0;;
3329;1;2307;31;1;500000;0;;
3330;1;2307;32;1;500000;0;;
3331;1;2307;33;1;500000;0;;
3332;1;2307;34;1;500000;0;;
3333;1;2307;35;1;500000;0;;
3334;1;2307;36;1;500000;0;;
3335;1;2307;38;1;500000;0;;
3336;1;2307;39;1;500000;0;;
3337;1;2307;40;1;500000;0;;
3338;1;2307;41;1;500000;0;;
3339;1;2307;42;1;500000;0;;
3340;1;76;7;3;500000;0;;
3341;1;76;8;3;500000;0;;
3342;1;76;9;3;500000;0;;
